0,1,2,3,4,5,cov
NC_070860.1,GCA_000225465_18,1.37e-17,91.667,72,72,1.0
NC_070860.1,GCA_900128725_17,1.37e-17,91.667,72,74,0.972972972972973
NC_070860.1,GCF_000090965_17,1.37e-17,91.667,72,74,0.972972972972973
NC_070860.1,GCA_900143135_13,1.37e-17,91.667,72,72,1.0
NC_070860.1,GCA_023208175_23,1.37e-17,91.667,72,75,0.96
NC_070860.1,GCF_900143135_13,1.37e-17,91.667,72,72,1.0
NC_070860.1,GCF_900128595_17,1.37e-17,91.667,72,74,0.972972972972973
NC_070860.1,GCA_900698955_14,1.37e-17,91.667,72,72,1.0
NC_070860.1,GCF_000225465_18,1.37e-17,91.667,72,72,1.0
NC_070860.1,GCA_900128595_17,1.37e-17,91.667,72,74,0.972972972972973
NC_070860.1,GCA_020541245_5,1.37e-17,91.667,72,74,0.972972972972973
NC_070860.1,GCF_900128725_17,1.37e-17,91.667,72,74,0.972972972972973
NC_070860.1,GCF_900698965_13,1.37e-17,91.667,72,72,1.0
NC_070860.1,GCF_013394915_23,1.37e-17,91.667,72,75,0.96
NC_070860.1,GCA_011752475_18,1.37e-17,91.667,72,72,1.0
NC_070860.1,GCF_047159375_14,4.77e-17,90.278,72,75,0.96
NC_070860.1,GCA_047159375_14,4.77e-17,90.278,72,75,0.96
NC_070861.1,GCF_012571345_21,3.32e-19,91.781,73,75,0.9733333333333334
NC_070861.1,GCA_012571345_21,3.32e-19,91.781,73,75,0.9733333333333334
NC_070861.1,GCF_000521525_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_003096055_13,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_000007365_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_005080965_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_000521585_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_005083845_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_000009605_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_039388985_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_000183245_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_044324705_25,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_000183225_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_044324705_25,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_000183285_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_964059015_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_000007365_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_045866245_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_964059145_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_000521585_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_026684195_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_000521565_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_000521525_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_000021085_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_003099975_9,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_001280225_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_000021085_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_005237295_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_001280225_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_003096055_13,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_000009605_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_000521565_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_026684135_9,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_005080965_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_003099975_9,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_039388985_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_020541345_27,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_011752455_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_005237295_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_000174075_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_964059015_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_964059145_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_000521545_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_045866245_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_000021065_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_000021065_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_000183285_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_003671935_22,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_005083845_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_003671935_22,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_000521545_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_000183225_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCA_000174075_18,4.05e-18,90.789,76,75,1.0133333333333334
NC_070861.1,GCF_023208175_23,4.05e-18,91.781,73,75,0.9733333333333334
NC_070861.1,GCA_013394915_23,4.05e-18,91.781,73,75,0.9733333333333334
NC_070861.1,GCF_020541245_5,4.05e-18,91.781,73,74,0.9864864864864865
NC_070861.1,GCA_000090965_17,4.05e-18,91.781,73,74,0.9864864864864865
NC_070861.1,GCA_900128725_17,4.05e-18,91.781,73,74,0.9864864864864865
NC_070861.1,GCF_000090965_17,4.05e-18,91.781,73,74,0.9864864864864865
NC_070861.1,GCA_023208175_23,4.05e-18,91.781,73,75,0.9733333333333334
NC_070861.1,GCF_900128595_17,4.05e-18,91.781,73,74,0.9864864864864865
NC_070861.1,GCA_900128595_17,4.05e-18,91.781,73,74,0.9864864864864865
NC_070861.1,GCA_020541245_5,4.05e-18,91.781,73,74,0.9864864864864865
NC_070861.1,GCF_900128725_17,4.05e-18,91.781,73,74,0.9864864864864865
NC_070861.1,GCF_013394915_23,4.05e-18,91.781,73,75,0.9733333333333334
NC_070861.1,GCF_047159375_14,1.41e-17,90.411,73,75,0.9733333333333334
NC_070861.1,GCA_047159375_14,1.41e-17,90.411,73,75,0.9733333333333334
NC_070861.1,GCF_011035165_18,1.41e-17,91.667,72,72,1.0
NC_070861.1,GCF_900698955_14,1.41e-17,91.667,72,72,1.0
NC_070861.1,GCA_011035165_18,1.41e-17,91.667,72,72,1.0
NC_070861.1,GCA_900698965_13,1.41e-17,91.667,72,72,1.0
NC_070861.1,GCA_000225465_18,1.41e-17,91.667,72,72,1.0
NC_070861.1,GCA_900143135_13,1.41e-17,91.667,72,72,1.0
NC_070861.1,GCF_900143135_13,1.41e-17,91.667,72,72,1.0
NC_070861.1,GCA_900698955_14,1.41e-17,91.667,72,72,1.0
NC_070861.1,GCF_000225465_18,1.41e-17,91.667,72,72,1.0
NC_070861.1,GCF_900698965_13,1.41e-17,91.667,72,72,1.0
NC_070861.1,GCA_011752475_18,1.41e-17,91.667,72,72,1.0
NC_070867.1,GCA_003574215_24,4.25e-24,96.0,75,77,0.974025974025974
NC_070867.1,GCF_003574215_24,4.25e-24,96.0,75,77,0.974025974025974
NC_070867.1,GCF_000061505_45,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_003628555_29,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_003030465_27,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_000349945_29,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_023704195_32,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_002872475_27,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_039614725_42,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_017894365_2,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_001051995_20,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_000025965_55,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_003030465_27,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_029223545_40,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_902813185_4,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_000025965_55,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_001922305_29,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_017894365_2,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_023704195_32,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_001051995_20,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_048213115_12,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_002872475_27,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_048213115_12,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_048398245_26,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_045689615_33,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_000349945_29,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_902813185_4,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_029223545_40,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_039614725_42,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_001922305_29,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_010983895_11,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_045689615_33,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_006496635_46,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_010983895_11,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_000061505_45,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_932126575_49,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_002354895_26,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_017894385_2,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_048398245_26,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_001682385_45,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_017894385_2,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_002354895_26,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_003628555_29,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_027594845_25,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_006496635_46,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_000021765_24,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_001190925_21,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_027594845_25,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_001190925_21,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_000021765_24,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_932126575_49,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCF_001682385_45,5.179999999999999e-23,94.667,75,77,0.974025974025974
NC_070867.1,GCA_029625235_29,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_016864235_31,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_011764505_28,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_008329985_31,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_004571175_8,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_014109825_21,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_017868935_33,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_007954585_49,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_009363755_31,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_025232675_4,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_002863805_27,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_011764505_28,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_047305845_32,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_007954585_49,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_009363755_31,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_001971685_34,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_015992245_28,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_004323595_18,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_017868775_28,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_025725665_30,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_016864235_31,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_900637495_32,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_009834345_29,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_001886615_64,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_900186965_11,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_030246985_20,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_024137905_32,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_038235435_48,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_029625235_29,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_004564155_12,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_000953135_20,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_001431725_41,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_015767635_40,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_900637495_32,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_003966565_18,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_004571175_8,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_024137905_32,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_015992245_28,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_004323595_18,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_047305845_32,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_036871055_21,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_039725535_30,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_001886615_64,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_007361795_30,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_001713355_48,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCA_041875495_37,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_003966565_18,2.2e-21,93.333,75,77,0.974025974025974
NC_070867.1,GCF_015767635_40,2.2e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_003574215_24,4.33e-24,96.0,75,77,0.974025974025974
NC_070868.1,GCF_003574215_24,4.33e-24,96.0,75,77,0.974025974025974
NC_070868.1,GCF_000061505_45,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_003628555_29,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_003030465_27,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_000349945_29,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_023704195_32,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_002872475_27,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_039614725_42,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_017894365_2,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_001051995_20,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_000025965_55,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_003030465_27,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_029223545_40,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_902813185_4,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_000025965_55,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_001922305_29,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_017894365_2,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_023704195_32,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_001051995_20,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_048213115_12,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_002872475_27,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_048213115_12,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_048398245_26,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_045689615_33,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_000349945_29,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_902813185_4,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_029223545_40,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_039614725_42,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_001922305_29,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_010983895_11,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_045689615_33,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_006496635_46,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_010983895_11,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_000061505_45,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_932126575_49,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_002354895_26,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_017894385_2,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_048398245_26,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_001682385_45,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_017894385_2,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_002354895_26,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_003628555_29,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_027594845_25,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_006496635_46,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_000021765_24,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_001190925_21,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_027594845_25,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_001190925_21,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_000021765_24,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_932126575_49,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCF_001682385_45,5.2699999999999997e-23,94.667,75,77,0.974025974025974
NC_070868.1,GCA_029625235_29,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_016864235_31,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_011764505_28,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_008329985_31,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_004571175_8,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_014109825_21,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_017868935_33,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_007954585_49,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_009363755_31,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_025232675_4,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_002863805_27,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_011764505_28,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_047305845_32,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_007954585_49,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_009363755_31,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_001971685_34,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_015992245_28,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_004323595_18,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_017868775_28,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_025725665_30,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_016864235_31,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_900637495_32,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_009834345_29,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_001886615_64,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_900186965_11,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_030246985_20,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_024137905_32,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_038235435_48,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_029625235_29,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_004564155_12,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_000953135_20,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_001431725_41,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_015767635_40,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_900637495_32,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_003966565_18,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_004571175_8,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_024137905_32,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_015992245_28,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_004323595_18,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_047305845_32,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_036871055_21,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_039725535_30,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_001886615_64,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_007361795_30,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_001713355_48,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCA_041875495_37,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_003966565_18,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070868.1,GCF_015767635_40,2.2400000000000003e-21,93.333,75,77,0.974025974025974
NC_070882.1,GCF_016653615_25,1.1e-25,97.368,76,76,1.0
NC_070882.1,GCA_016653615_25,1.1e-25,97.368,76,76,1.0
NC_070882.1,GCA_003151175_27,1.1e-25,97.368,76,76,1.0
NC_070882.1,GCA_003151175_25,1.1e-25,97.368,76,76,1.0
NC_070882.1,GCF_003991975_17,1.1e-25,97.368,76,76,1.0
NC_070882.1,GCA_003991975_17,1.1e-25,97.368,76,76,1.0
NC_070882.1,GCA_025985425_37,1.1e-25,97.368,76,76,1.0
NC_070882.1,GCA_025985425_35,1.1e-25,97.368,76,76,1.0
NC_070882.1,GCF_025985425_37,1.1e-25,97.368,76,76,1.0
NC_070882.1,GCF_025985425_35,1.1e-25,97.368,76,76,1.0
NC_070882.1,GCA_900683755_52,4.67e-24,96.053,76,76,1.0
NC_070882.1,GCF_900683755_52,4.67e-24,96.053,76,76,1.0
NC_070882.1,GCA_963360715_40,4.67e-24,96.053,76,76,1.0
NC_070882.1,GCF_022648765_71,1.6299999999999997e-23,94.805,77,77,1.0
NC_070882.1,GCA_023612115_17,1.6299999999999997e-23,94.805,77,77,1.0
NC_070882.1,GCF_012935715_37,1.6299999999999997e-23,94.805,77,77,1.0
NC_070882.1,GCA_012935755_40,1.6299999999999997e-23,94.805,77,77,1.0
NC_070882.1,GCF_009873475_70,1.6299999999999997e-23,94.805,77,77,1.0
NC_070882.1,GCA_030687515_66,1.6299999999999997e-23,94.805,77,77,1.0
NC_070882.1,GCF_036865325_69,1.6299999999999997e-23,94.805,77,77,1.0
NC_070882.1,GCA_003852355_68,1.6299999999999997e-23,94.805,77,77,1.0
NC_070882.1,GCA_001647715_68,1.6299999999999997e-23,94.805,77,77,1.0
NC_070882.1,GCA_046352735_66,1.6299999999999997e-23,94.805,77,77,1.0
NC_070882.1,GCA_029215915_36,1.6299999999999997e-23,94.805,77,77,1.0
NC_070882.1,GCF_034346205_64,1.6299999999999997e-23,94.805,77,77,1.0
NC_070882.1,GCF_001294575_66,1.6299999999999997e-23,94.805,77,77,1.0
NC_070882.1,GCF_035658315_71,1.6299999999999997e-23,94.805,77,77,1.0
NC_070882.1,GCA_008375315_4,1.6299999999999997e-23,94.805,77,77,1.0
NC_070882.1,GCA_016728065_49,1.6299999999999997e-23,94.805,77,77,1.0
NC_070882.1,GCA_029972225_24,1.6299999999999997e-23,94.805,77,77,1.0
